ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
hsa05202	Transcriptional misregulation in cancer	126	-0.569266081459179	-1.69480683794421	0.00134666642192297	0.00992362264032751	0.00731533746864639	855	tags=21%, list=7%, signal=19%	GADD45G/TFE3/ITGB7/KMT2A/DOT1L/RUNX1/SPI1/PLAU/CD40/IL1R2/FLT1/ITGAM/DUSP6/ETV6/BIRC3/TRAF1/NFKB1/IL6/BCL2A1/CDKN1A/NFKBIZ/CD14/GADD45B/CEBPB/MMP9/CXCL8
hsa04010	MAPK signaling pathway	204	-0.511887341308327	-1.61755653093053	0.00136563614316434	0.00992362264032751	0.00731533746864639	1143	tags=22%, list=10%, signal=20%	TAOK1/MAP3K11/PPP3R1/MAP2K1/HRAS/NFKB2/ATF2/IL1R1/GNA12/NF1/GADD45G/PAK2/CRK/JUND/RAP1B/PPP3CA/TAB2/MAP3K8/TNFRSF1A/MAPKAPK2/IL1RAP/MAP3K20/RELB/FLT1/GRB2/DUSP4/RAC1/FLNB/DUSP1/DUSP2/DUSP6/DUSP5/FLNA/HSPA1A/HSPA1B/NFKB1/IL1A/HSPB1/CD14/GADD45B/VEGFA/TNF/JUN/EREG/IL1B
hsa04920	Adipocytokine signaling pathway	52	-0.688367735494641	-1.79197624206419	0.00143720172413255	0.0102166296476379	0.00753133168939023	825	tags=19%, list=7%, signal=18%	TNFRSF1B/ACSL3/TNFRSF1A/PTPN11/NFKBIE/ACSL1/NFKB1/TNF/SOCS3/NFKBIA
hsa03040	Spliceosome	127	0.529283094944887	1.58579032692712	0.0016296582444078	0.0113382605515181	0.00835815762529423	2390	tags=51%, list=20%, signal=41%	EIF4A3/HNRNPA1/BCAS2/SYF2/LSM6/SNRPD2/DDX5/SRSF5/SNRPD3/RBMX/SNRPE/CDC40/PQBP1/SF3B5/PHF5A/SNU13/SNRPG/SF3A2/LSM8/SRSF7/SRSF3/MAGOH/PRPF40A/U2SURP/SNRPB2/ACIN1/PRPF38B/LSM5/TRA2B/U2AF1L4/LSM4/CCDC12/SNRPC/PCBP1/PPIH/RBM8A/SNRPA/SNRPF/SLU7/DDX39B/DDX42/TRA2A/HSPA8/LSM7/BUD31/PPIE/SF3B2/THOC2/SRSF2/SF3A3/SNRNP40/SNRNP70/SNW1/SF3B4/CDC5L/PRPF31/LSM3/CRNKL1/SRSF6/PLRG1/SRSF9/WBP11/THOC3/RBM25/CTNNBL1
hsa05161	Hepatitis B	134	-0.550564348304631	-1.65005315023279	0.00192921910242576	0.0131428051352755	0.0096884029485855	1801	tags=37%, list=15%, signal=31%	NRAS/FADD/BCL2/RELA/MAVS/IRAK1/TRAF6/STAT4/KRAS/MAP2K2/PRKCA/TGFBR1/TBK1/SMAD4/EP300/MYC/PIK3CA/E2F3/ELK1/CREB3L2/YWHAQ/YWHAZ/MAP2K1/HRAS/TRAF3/ATF2/CREB3/PIK3CB/BID/EGR2/IKBKE/EGR3/STAT5A/TAB2/STAT1/IFNAR1/CREB5/SRC/JAK1/GRB2/TLR4/NFKB1/IL6/CDKN1A/MMP9/TNF/JUN/NFKBIA/CXCL8
hsa05414	Dilated cardiomyopathy	48	-0.664265840683622	-1.70332298719909	0.00233771511023289	0.0147006315585799	0.0108367765231444	1028	tags=25%, list=9%, signal=23%	ITGB5/ATP2A3/ITGB7/ITGB1/ITGAV/ACTG1/TPM3/ITGB8/ITGA5/TNF/LMNA/TPM4
hsa00860	Porphyrin metabolism	19	0.760206742780223	1.66350619193966	0.00233043094139274	0.0147006315585799	0.0108367765231444	862	tags=21%, list=7%, signal=20%	HMOX1/BLVRB/BLVRA/GUSB
hsa04148	Efferocytosis	126	-0.554278069113234	-1.65018484721189	0.00227644647632109	0.0147006315585799	0.0108367765231444	1092	tags=33%, list=9%, signal=31%	MAP2K1/PPARD/MERTK/ITGB5/ATP2A3/P2RY2/RAB7A/TMEM30A/NR1H3/TIMD4/SCARF1/CRK/ANO6/PANX1/ADAM17/PTGER2/RAB5C/GAS6/IL10/HAVCR2/MAPKAPK2/PTPN11/ITGAV/GPR132/ADAM9/STAB1/CALR/DUSP4/RAC1/SIRPA/DUSP2/DUSP5/C1QC/ABCA1/THBS1/SGK1/SPHK1/C1QA/CEBPB/C1QB/HIF1A/PTGS2
hsa05165	Human papillomavirus infection	220	-0.475649283714904	-1.51426636288477	0.00232051993894065	0.0147006315585799	0.0108367765231444	1263	tags=25%, list=11%, signal=23%	PPP2R5E/MTOR/UBR4/PSEN1/BCAP31/CREB3L2/DVL3/ATP6V1H/CCND2/PPP2R3C/MAP2K1/HLA-C/CTNNB1/HRAS/ATP6V1E1/ITGB5/TRAF3/ATP6V1A/TUBG1/CREB3/PIK3CB/ITGB7/ATP6V1C1/LAMB3/ATP6V0E1/ATP6V0B/ITGB1/IKBKE/STAT1/IFNAR1/CREB5/TNFRSF1A/ITGAV/TCIRG1/CHD4/ATP6V0A1/JAK1/MAML2/PXN/ATP6V1B2/RBPJ/GRB2/ATP6V1F/ITGB8/THBS1/ITGA5/NFKB1/CDKN1A/PKM/IRF1/VEGFA/TNF/SPP1/PTGS2/FN1
hsa04210	Apoptosis	120	-0.546621420864544	-1.61769303024977	0.00311917668228907	0.0192447316058212	0.0141865235401032	529	tags=17%, list=4%, signal=16%	TNFRSF1A/CAPN2/ITPR2/ACTG1/IL3RA/CTSH/CFLAR/MCL1/BIRC3/TRAF1/NFKB1/BCL2A1/GADD45B/CTSZ/TNF/CTSB/LMNA/JUN/CTSL/NFKBIA
hsa05206	MicroRNAs in cancer	129	-0.534019779120213	-1.5925581725796	0.00339062958893595	0.0205321458441122	0.0151355589837492	1871	tags=33%, list=16%, signal=28%	CCND1/FSCN1/DNMT3A/NRAS/BCL2/PDGFA/BCL2L2/KRAS/MAP2K2/HNRNPK/PRKCA/EP300/MYC/SLC7A1/PIK3CA/E2F3/MTOR/PDGFB/CCND2/MAP2K1/ST14/HRAS/EZR/RHOA/PIK3CB/CRK/ZEB2/SOCS1/PLAU/DDIT4/GRB2/PIM1/MCL1/THBS1/ITGA5/MARCKS/NFKB1/CDKN1A/VEGFA/VIM/MMP9/PTGS2/CD44
hsa05132	Salmonella infection	215	-0.465614645967607	-1.47884037973954	0.00530580379613767	0.0315454152970367	0.0232541448672828	1168	tags=24%, list=10%, signal=22%	PLEKHM2/VPS39/M6PR/MAP2K1/CTNNB1/MLKL/HRAS/RILP/CYTH1/RHOA/RAB7A/FHOD1/PFN1/KPNA4/PIK3CB/RHOH/RAB5C/DYNLT3/ARL8B/DYNLL1/TAB2/NAIP/TNFRSF1A/RIPK2/ARF6/DNM2/SNX9/TUBB6/ACTR2/ACTG1/RALA/TLR4/HSP90B1/RAC1/AHNAK/FLNB/HSP90AA1/FLNA/GAPDH/BIRC3/ANXA2/NFKB1/IL6/NLRP3/CD14/TXN/TNF/JUN/S100A10/NFKBIA/IL1B/CXCL8
hsa05222	Small cell lung cancer	72	-0.594254439605066	-1.61658156322621	0.00548808320882396	0.0320464858800971	0.023623516068058	164	tags=19%, list=1%, signal=19%	TRAF3/PIK3CB/GADD45G/LAMB3/ITGB1/ITGAV/BIRC3/TRAF1/NFKB1/CDKN1A/GADD45B/PTGS2/NFKBIA/FN1
hsa04931	Insulin resistance	85	-0.576085310257644	-1.60082377700736	0.00579135985492758	0.0332241170624793	0.0244916233938766	1487	tags=25%, list=13%, signal=22%	GSK3B/MLXIP/PIK3CA/GYS1/MTOR/CREB3L2/PPP1R3B/CREB3/PIK3CB/NR1H3/PYGB/CREB5/TNFRSF1A/SREBF1/PTPN11/PTPN1/NFKB1/IL6/TNF/SOCS3/NFKBIA
hsa04917	Prolactin signaling pathway	52	-0.64323638193792	-1.67448916477151	0.00595750542453616	0.0335880047210918	0.0247598682798327	2419	tags=62%, list=21%, signal=49%	SOCS5/STAT5B/SOCS4/TNFRSF11A/AKT3/MAPK13/RAF1/SOCS7/MAPK9/CCND1/FOXO3/NRAS/RELA/KRAS/MAP2K2/GSK3B/PIK3CA/CCND2/SOCS2/MAP2K1/HRAS/SOCS6/PIK3CB/STAT5A/STAT1/SOCS1/SRC/CISH/GRB2/NFKB1/IRF1/SOCS3
hsa04659	Th17 cell differentiation	88	-0.557319484891906	-1.55278129864164	0.00655986864032466	0.0363572380573926	0.0268012474332622	741	tags=27%, list=6%, signal=26%	IL27RA/IL2RG/IL23A/PPP3CA/IFNGR2/IL2RA/STAT5A/STAT1/RUNX1/IL6ST/JAK1/IL1RAP/NFKBIE/IL4R/IL6R/HSP90AA1/AHR/HLA-DQA2/NFKB1/IL6/HIF1A/JUN/NFKBIA/IL1B
hsa05143	African trypanosomiasis	23	-0.739578885017044	-1.68786366535551	0.00702944708963206	0.0383104866384947	0.0282411119916797	629	tags=26%, list=5%, signal=25%	IL10/IDO1/IL6/TNF/ICAM1/IL1B
hsa04926	Relaxin signaling pathway	85	-0.569248999756295	-1.58182706210645	0.00734062209581325	0.0391833364763699	0.0288845454791202	1198	tags=24%, list=10%, signal=21%	CREB3L2/GNB4/MAP2K1/HRAS/GNB1/ATF2/CREB3/PIK3CB/EDN1/CREB5/SRC/GNG5/MMP1/GRB2/GNA15/NFKB1/VEGFA/MMP9/JUN/NFKBIA
hsa05162	Measles	110	-0.521963930537915	-1.52722705524419	0.00742925645729337	0.0391833364763699	0.0288845454791202	778	tags=18%, list=7%, signal=17%	BID/IL2RG/IL2RA/IKBKE/STAT5A/TAB2/STAT1/IFNAR1/JAK1/SLAMF1/TLR4/HSPA1A/HSPA1B/NFKB1/IL6/IL1A/JUN/NFKBIA/IL1B/TNFAIP3
hsa04978	Mineral absorption	32	-0.71045143983837	-1.72393151554031	0.00769611288394899	0.0399464906833543	0.0294471152953103	767	tags=38%, list=7%, signal=35%	VDR/SLC11A2/ATOX1/MT1M/ATP1A1/MT1E/MT1H/MT1F/MT1X/MT2A/FTH1/MT1G
hsa05211	Renal cell carcinoma	63	-0.58816132199285	-1.58007892828862	0.00841133853337172	0.0429766828189461	0.0316808638839165	1642	tags=38%, list=14%, signal=33%	EGLN1/KRAS/MAP2K2/EP300/VHL/PIK3CA/FLCN/PDGFB/MAP2K1/HRAS/PIK3CB/ELOC/PAK2/CRK/TFE3/RAP1B/PTPN11/RAPGEF1/GRB2/RAC1/CDKN1A/VEGFA/HIF1A/JUN
hsa04622	RIG-I-like receptor signaling pathway	48	-0.617009032209875	-1.58214618832568	0.00928473069420802	0.0467093374924003	0.0344324425744719	364	tags=15%, list=3%, signal=14%	IKBKE/TRIM25/CXCL10/NFKB1/TNF/NFKBIA/CXCL8
hsa05203	Viral carcinogenesis	153	-0.495010389774815	-1.51423044900587	0.00944445958932951	0.0467930043289508	0.0344941187552864	1243	tags=29%, list=11%, signal=26%	UBR4/USP7/HDAC7/CREB3L2/YWHAQ/SP100/CCND2/YWHAZ/HLA-C/HRAS/NFKB2/TRAF3/RHOA/HDAC3/ATF2/CREB3/PIK3CB/LTBR/CCR5/EGR2/EGR3/ACTN4/STAT5A/CREB5/MAPKAPK2/CHD4/YWHAE/GSN/SRC/IL6ST/JAK1/PXN/RBPJ/GRB2/YWHAG/RAC1/YWHAH/ACTN1/TRAF1/NFKB1/CDKN1A/PKM/JUN/NFKBIA
hsa05235	PD-L1 expression and PD-1 checkpoint pathway in cancer	78	-0.552136173761329	-1.51612438187175	0.00969300715512777	0.0473076617869669	0.0348735057113002	1093	tags=24%, list=9%, signal=22%	PPP3R1/MAP2K1/HRAS/PIK3CB/PPP3CA/BATF3/IFNGR2/CD274/STAT1/PTPN11/JAK1/TLR4/NFKBIE/EML4/BATF/NFKB1/HIF1A/JUN/NFKBIA
