ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0022613	ribonucleoprotein complex biogenesis	421	0.569737436238076	1.44767017318663	5.04203800285322e-06	0.00216264645414689	0.00202089782300595	3219	tags=36%, list=21%, signal=29%	EIF4A3/RPS24/RPS19/RPL10/RPL11/SRSF5/RPL26/RPL14/GLUL/RPS27/DDX3X/RPS8/RPS21/LSM6/NOP53/RPL6/EIF3F/EIF3K/EIF3H/RPS14/RPS15/DDX27/NSA2/RPL35A/PTGES3/DDX18/RPS28/SF3A2/PIN4/EIF3G/USP36/DDX17/YTHDC1/CLNS1A/RPL5/RPS17/ISG20L2/EIF3M/CELF2/RIOK3/SNRPD2/RPS9/SNRPG/ATM/EIF3E/DDX21/XRN2/RSL24D1/RPS25/SNU13/EIF3L/SNRPD3/XPO1/SNRPB2/RPL26L1/SF3B5/ZRSR2/EIF3D/DENR/SRPK2/LUC7L3/PHF5A/RPL7/SLU7/GTF3A/SNRPE/TRMT112/EXOSC1/DDX49/SRSF6/TRAF7/SF3A1/NUDT21/DDX39B/TGS1/AGO4/RBM5/WDR74/RRP12/PRPF6/AATF/NUDT16/MPV17L2/PIH1D1/LSM4/SRSF9/SBDS/EIF3A/METTL5/EIF2A/MALSU1/CINP/COIL/RPS5/CRNKL1/NGDN/STRAP/RPL7L1/SF3B4/AGO2/MRPL22/RPS7/FRG1/EIF3I/AGO1/ZNHIT3/SNRPF/NAF1/PSIP1/SF3B6/NOP56/SDE2/EIF2S3/DICER1/SFSWAP/TMA16/SF3A3/RBFA/MCTS1/RPL38/TXNL4A/RBMX2/EXOSC3/RPP30/UTP18/RPL23A/XAB2/TSSC4/FBL/ABT1/EIF6/EXOSC5/SF3B3/MTREX/SF3B2/AGO3/SF1/USP4/SDAD1/PRPF19/EXOSC9/DHX30/UTP23/RPF1/EIF3CL/HSP90AB1/DDX52/SETX/SART1/RRP7A
GO:0000375	RNA splicing, via transesterification reactions	269	0.580461880371132	1.44731197742808	0.000270120650307659	0.0273853226566456	0.0255903773975677	3459	tags=46%, list=23%, signal=36%	EIF4A3/BCAS2/SRSF5/SYF2/LSM6/DDX5/SF3A2/SRRM1/PQBP1/HNRNPH1/CDC40/DDX17/YTHDC1/CLNS1A/MAGOH/CELF2/SNRPD2/PABPC1/SRSF3/PRPF40A/SNRPG/SRRM2/QKI/SON/RBMX/SNU13/RBM39/LSM5/SNRPD3/RBM25/LSM8/RBM6/CWC25/SNRPB2/HNRNPH3/SF3B5/ZRSR2/SRPK2/LUC7L3/RALY/PHF5A/TRA2B/LSM7/SLU7/FXR1/NSRP1/SCNM1/SNRPE/HNRNPU/PPIH/RBM8A/SRSF6/SF3A1/U2AF1L4/IK/LARP7/CTNNBL1/DDX39B/TGS1/TRA2A/RBM5/RBM4/HNRNPF/PRPF6/SNW1/PPIE/LSM4/SRSF9/RBM42/SNRNP40/COIL/RSRC1/CRNKL1/SNRPN/SNRPA/STRAP/DNAJC17/THRAP3/BUD31/SF3B4/RBM22/LSM3/FRG1/JMJD6/SNRPF/PSIP1/SF3B6/DHX38/SDE2/RNPC3/SFSWAP/SF3A3/RBM23/TXNL4A/UBL5/SNRNP70/RBM4B/PPWD1/PNN/WBP4/RBMX2/XAB2/TSSC4/C9orf78/SF3B3/HNRNPA1/MTREX/SF3B2/SF1/TIA1/USP4/PRPF19/CWC27/CDC5L/SETX/SART1/PPIL3/REST/LSM2/FMR1/MFAP1/DAZAP1/WDR77/CWC22
GO:1901293	nucleoside phosphate biosynthetic process	232	0.583052916412279	1.44564652665704	0.00063375834281572	0.0484087194457596	0.0452358153848279	2611	tags=35%, list=17%, signal=29%	PAPSS2/ATP6V0C/ATP5MC2/ATP5ME/ALDOA/ATP5F1D/NDUFB1/NDUFB5/NDUFA13/CDA/PPT1/NDUFA11/ATP5MG/NDUFB4/ATP5PD/ATP5PO/NME3/PDK4/ATP5MC3/ATP5MF/NDUFA3/NDUFB10/NDUFB3/NDUFA2/SDHD/ATP5PF/NME4/NDUFS7/NDUFA1/ATP5F1E/NDUFA10/NDUFAB1/NDUFS6/TGFB1/PPCS/NDUFV1/ADA/NDUFS2/NDUFA7/NAPRT/NDUFB11/NDUFS4/NDUFA6/ADCY7/ATP5PB/TECR/CMPK1/AMPD2/TK2/NDUFA12/NADSYN1/PARP1/PARP9/SLC25A1/TMSB4X/NDUFC1/IMPDH1/NDUFB8/SLC25A13/DCK/PINK1/NME2/TBPL1/ATP5F1C/AFMID/COASY/GMPS/APRT/PDK3/IMPDH2/RFK/NDUFA5/PDHA1/DIP2A/NDUFV3/DGUOK/AK3/NDUFA8/PRKAG2/DUT/NDUFA9
GO:0008380	RNA splicing	397	0.547457138507157	1.39092983434815	0.000209548219202813	0.0229106052995076	0.0214089511879035	3848	tags=48%, list=25%, signal=37%	EIF4A3/BCAS2/SRSF5/SYF2/LGALS3/LSM6/RPS13/ENY2/DDX5/POLR2A/YBX1/SF3A2/CLK1/SRRM1/PQBP1/TSEN34/HNRNPH1/CDC40/DDX17/YTHDC1/CLNS1A/AHNAK/RTRAF/MBNL1/PPP4R2/MAGOH/CELF2/PPIG/SNRPD2/PABPC1/SRSF3/PRPF40A/SNRPG/SRRM2/QKI/SON/RBMX/TAF12/PPP2R1A/GRSF1/SNU13/RBM39/LSM5/SNRPD3/LSM10/RBM25/PRPF38B/LSM8/RBM6/CWC25/SNRPB2/HNRNPH3/ARL6IP4/SF3B5/ZRSR2/SRPK2/LUC7L3/CLK3/RALY/PHF5A/TRA2B/LSM7/FUS/TAF15/SLU7/FXR1/NSRP1/SCNM1/SNRPE/HNRNPU/ACIN1/PPIH/RBM8A/SRSF6/SF3A1/SLC38A2/U2AF1L4/IK/LARP7/CTNNBL1/DDX39B/TGS1/TRA2A/RBM5/RBM4/HNRNPF/PRPF6/SNW1/PTBP3/PPIE/LSM4/THOC2/SRSF9/RBM42/SNRNP40/COIL/RSRC1/CRNKL1/SNRPN/PIK3R1/ZBTB8OS/SNRPA/STRAP/CLASRP/CIR1/DNAJC17/THRAP3/BUD31/TADA3/SREK1/SF3B4/RBM22/LSM3/FRG1/JMJD6/CDK12/SNRPF/PSIP1/SF3B6/DHX38/SDE2/ZMAT5/RNPC3/SFSWAP/SF3A3/RBM23/TXNL4A/TSEN15/UBL5/SNRNP70/RBM4B/PPWD1/SRSF11/ZNF638/PNN/THOC5/WBP4/RBMX2/FAM50A/XAB2/ZC3H13/TSSC4/MBNL2/SREK1IP1/C9orf78/ZCRB1/TRPT1/SF3B3/HNRNPA1/THOC3/MTREX/SF3B2/SF1/TIA1/USP4/IVNS1ABP/SUPT20H/PRPF19/TRRAP/CWC27/CDC5L/AKAP8L/SETX/SART1/THOC7/PPIL3/REST/LSM2/FMR1/MFAP1/DAZAP1/WDR77/CCNL2/CWC22/RRP1B/LSM1/PRPF4/DDX1/RBM12/ZCCHC8/SUPT7L/SUPT6H/C2orf49/KDM1A/HNRNPA0/ZPR1/PRPF31/TAF10/PRKRIP1/CWF19L2/MBNL3
GO:0043410	positive regulation of MAPK cascade	343	-0.431964020704039	-1.47806525755753	0.000233176762805838	0.0245319552717991	0.0229240312986872	640	tags=15%, list=4%, signal=14%	TLR4/PTPN11/SPAG9/DVL3/HRAS/HIPK2/GLIPR2/FPR2/IGF1/APP/SRC/ZC3H12A/OSM/ADAM9/CFLAR/FLT1/NRP1/AKAP12/PPIA/SLAMF1/CCL2/SPI1/CD40/PTPN1/ADAM8/CCR7/CCL19/CIB1/GPR183/THBS1/CCL5/IL1A/CCL17/IL6/TRAF1/SPHK1/VEGFA/CCL20/JUN/TNF/NCF1/CCL3L1/CCL3/INHBA/CCL4/CD44/ICAM1/IL1B/CCL24/CCL22
GO:0050727	regulation of inflammatory response	291	-0.450198380491029	-1.51120522982567	0.000128601996919032	0.0177335226096298	0.0165711955217223	640	tags=19%, list=4%, signal=18%	TLR4/ACOD1/DHX9/IL10/ZFP36/FPR2/IGF1/APP/SLAMF8/SBNO2/FURIN/SRC/IL23A/GRN/OSM/S100A9/NR1H3/LDLR/NFKBIZ/IL2RA/LACC1/NINJ1/CALCRL/ADAM8/CCR7/S100A8/SIRPA/NLRP3/CCL5/TNFAIP6/NKG7/ALOX5AP/BIRC3/TNIP1/IL6/NFKB1/SPHK1/SLC39A8/DNASE1L3/IDO1/LGALS2/CEBPB/SOCS3/PLA2G7/CST7/TNF/ACP5/PTGS2/NCF1/CCL3/NFKBIA/IL1B/MMP9/CCL24/TNFAIP3
GO:0002237	response to molecule of bacterial origin	271	-0.447148542667977	-1.54187768960879	0.000217322964860688	0.0233037086935231	0.0217762889890771	640	tags=22%, list=4%, signal=21%	TLR4/ACOD1/IL10/CSF2RB/ZFP36/PELI1/AXL/SBNO2/SRC/XBP1/MAPKAPK2/CXCL13/ZC3H12A/CD80/S100A9/CD274/ADAM9/NR1H3/AKAP12/NFKBIZ/CCL2/IRAK2/VIM/TRIB1/ABCA1/ARID5A/SPI1/SLC7A5/LILRB1/MALT1/CCR7/THBD/S100A8/SIRPA/NLRP3/CCL5/CD14/IL1A/TNIP1/IL6/NFKB1/TNIP3/IDO1/CEBPB/PDE4B/TNF/ACP5/PTGS2/CXCL1/LITAF/CXCL5/CCL3/CXCL2/CXCL3/NFKBIA/SOD2/IL1B/CXCL8/TNFAIP3
GO:0019221	cytokine-mediated signaling pathway	384	-0.456248990718044	-1.58302887482373	2.43063324781072e-06	0.00181407025919062	0.0016951687274397	763	tags=20%, list=5%, signal=20%	CSF1/MAVS/CD70/TRAF3/IL1RAP/STAT5A/IL6R/IL27RA/PTPN11/IL1R2/STAT4/CSF2RB/ACTN4/HSPA1A/CDC37/IKBKE/AXL/SRC/GPR35/IL2RG/CMKLR1/CXCL13/TNFRSF18/OSM/NR1H3/RBM47/SOCS1/ACSL1/NFKBIZ/CCL2/IL2RA/TNFRSF4/IRAK2/IL4R/CSF2RA/EIF5A/SPI1/HSPA1B/P4HB/LILRB1/IL3RA/PTPN1/CCR7/CCL19/LIMS1/CIB1/EBI3/LILRB4/CCL5/IL1A/BIRC3/IRF1/CCL17/IL6/TRAF1/SPHK1/CCL20/TNF/CXCL1/CCL3L1/HIF1A/CXCL5/CCL3/CXCL2/CXCL3/EREG/NFKBIA/CCL4/CD44/IL7R/IL1B/CCL24/CCL22/IL1RN/CXCL8/TNFAIP3/MMP12
GO:0001525	angiogenesis	377	-0.461383797488547	-1.58741056885265	2.63006928971736e-06	0.00181407025919062	0.0016951687274397	680	tags=15%, list=4%, signal=15%	CLIC4/C3AR1/F3/ITGAV/NF1/IL10/HIPK2/LRG1/CLDN5/HGS/ACVRL1/STAB1/ANXA2/XBP1/CTSH/EMILIN2/GRN/CXCL13/ZC3H12A/HPSE/PROK2/FLT1/NRP1/FLNA/FMNL3/CCL2/VASH1/TGFBI/RAMP1/YWHAZ/CD40/NINJ1/CALCRL/ITGB8/ITGA5/ADAM8/CIB1/THBS1/IL1A/ENG/ACTG1/IL6/TNFAIP2/ANPEP/SPHK1/MMP14/VEGFA/PKM/JUN/TNF/PTGS2/HIF1A/EREG/IL1B/CCL24/CXCL8/TNFAIP3/FN1
GO:0071219	cellular response to molecule of bacterial origin	181	-0.494976898367	-1.59182041851457	0.00035815008595928	0.032738440644409	0.0305926302933294	640	tags=26%, list=4%, signal=25%	TLR4/ACOD1/IL10/ZFP36/AXL/SBNO2/SRC/XBP1/CXCL13/ZC3H12A/CD80/CD274/ADAM9/NR1H3/NFKBIZ/CCL2/IRAK2/VIM/TRIB1/ABCA1/ARID5A/SPI1/SLC7A5/LILRB1/MALT1/SIRPA/NLRP3/CCL5/CD14/IL1A/TNIP1/IL6/NFKB1/TNIP3/CEBPB/PDE4B/TNF/CXCL1/LITAF/CXCL5/CCL3/CXCL2/CXCL3/NFKBIA/IL1B/CXCL8/TNFAIP3
GO:0032496	response to lipopolysaccharide	258	-0.475280690160179	-1.60002729017882	3.03666098034479e-05	0.00769655528472843	0.00719209179555345	640	tags=23%, list=4%, signal=22%	TLR4/ACOD1/IL10/CSF2RB/ZFP36/PELI1/AXL/SBNO2/SRC/XBP1/MAPKAPK2/CXCL13/ZC3H12A/CD80/S100A9/CD274/ADAM9/NR1H3/AKAP12/NFKBIZ/CCL2/IRAK2/VIM/TRIB1/ABCA1/ARID5A/SPI1/SLC7A5/LILRB1/MALT1/CCR7/THBD/S100A8/SIRPA/NLRP3/CCL5/CD14/IL1A/TNIP1/IL6/NFKB1/TNIP3/IDO1/CEBPB/PDE4B/TNF/ACP5/PTGS2/CXCL1/LITAF/CXCL5/CCL3/CXCL2/CXCL3/NFKBIA/SOD2/IL1B/CXCL8/TNFAIP3
GO:0070371	ERK1 and ERK2 cascade	227	-0.493165716282126	-1.60375761269734	0.000113147858974724	0.0164164216772004	0.0153404227331688	645	tags=19%, list=4%, signal=19%	EZR/TLR4/PTPN11/ITGAV/HRAS/GLIPR2/FPR2/IGF1/APP/SRC/CTSH/CFLAR/NRP1/AKAP12/SLAMF1/CCL2/YWHAZ/GBP1/PTPN1/DUSP6/CCR7/CCL19/CIB1/GPR183/SIRPA/DUSP5/DUSP4/CCL5/IL1A/TNIP1/CCL17/CCL20/JUN/TNF/CCL3L1/CCL3/INHBA/CCL4/CD44/ICAM1/IL1B/CCL24/CCL22/FN1
GO:0071222	cellular response to lipopolysaccharide	173	-0.505685608381166	-1.61578732404399	0.000373604074809814	0.0336002632441858	0.0313979655400438	640	tags=27%, list=4%, signal=26%	TLR4/ACOD1/IL10/ZFP36/AXL/SBNO2/SRC/XBP1/CXCL13/ZC3H12A/CD80/CD274/ADAM9/NR1H3/NFKBIZ/CCL2/IRAK2/VIM/TRIB1/ABCA1/ARID5A/SPI1/SLC7A5/LILRB1/MALT1/SIRPA/NLRP3/CCL5/CD14/IL1A/TNIP1/IL6/NFKB1/TNIP3/CEBPB/PDE4B/TNF/CXCL1/LITAF/CXCL5/CCL3/CXCL2/CXCL3/NFKBIA/IL1B/CXCL8/TNFAIP3
GO:0070372	regulation of ERK1 and ERK2 cascade	209	-0.505478135184332	-1.617051425525	0.00015429172318118	0.0195529692831422	0.0182713882714555	645	tags=20%, list=4%, signal=19%	EZR/TLR4/PTPN11/HRAS/GLIPR2/FPR2/IGF1/APP/SRC/CFLAR/NRP1/AKAP12/SLAMF1/CCL2/YWHAZ/GBP1/PTPN1/DUSP6/CCR7/CCL19/CIB1/GPR183/SIRPA/DUSP4/CCL5/IL1A/TNIP1/CCL17/CCL20/JUN/TNF/CCL3L1/CCL3/INHBA/CCL4/CD44/ICAM1/IL1B/CCL24/CCL22/FN1
GO:0097529	myeloid leukocyte migration	188	-0.504874911592658	-1.62253357527658	0.000199346503252587	0.0222311220427285	0.0207740040231643	835	tags=29%, list=5%, signal=27%	VEGFB/BSG/EDN1/PPIB/CSF1/NOD2/IL6R/C3AR1/C1QBP/NF1/FPR2/SLAMF8/CMKLR1/CNN2/IL23A/CXCL13/TREM1/S100A9/P2RX4/FLT1/PPIA/SLAMF1/CCL2/CD9/SPI1/WDR1/ADAM8/CCR7/CCL19/S100A8/SIRPA/THBS1/CCL5/TNFAIP6/IL1A/CCL17/IL6/MMP14/VEGFA/CCL20/CD99/PLA2G7/PDE4B/CXCL1/CCL3L1/CXCL5/CCL3/CXCL2/CXCL3/CCL4/IL1B/CCL24/CCL22/CXCL8
GO:0034612	response to tumor necrosis factor	211	-0.503323814995013	-1.6250941408472	0.000198961305681076	0.0222311220427285	0.0207740040231643	832	tags=23%, list=5%, signal=22%	NAIP/EDN1/CYBA/CD70/PID1/TRAF3/CTSK/ACOD1/DHX9/ZFP36/ACTN4/TCL1A/HSPA1A/GBP3/TNFRSF18/ZC3H12A/UBD/ADAM9/AKAP12/CCL2/TNFRSF4/TNFRSF21/EIF5A/HSPA1B/CD40/GBP1/CCL19/LIMS1/CIB1/THBS1/CCL5/CD14/BIRC3/CCL17/NFKB1/TRAF1/SPHK1/CCL20/TNF/PTGS2/CCL3L1/CCL3/NFKBIA/CCL4/CCL24/CCL22/CXCL8/TNFAIP3
GO:0061448	connective tissue development	175	-0.508936214212793	-1.63565720023174	0.000282220737128333	0.0281011219683497	0.0262592603155122	1393	tags=22%, list=9%, signal=20%	EXT2/TRPM4/CSGALNACT1/NOTCH1/SLC39A13/ARRDC3/DGAT2/RFLNB/CDK4/ATF2/TGFBR1/PDGFB/SULF2/TRIP11/TRPS1/EDN1/CSF1/IL6R/SELENOM/CTSK/ZMPSTE24/PTPN11/SMAD7/HRAS/ANXA6/ACVRL1/XBP1/TYMS/CFLAR/TGFBI/ARID5A/SPI1/ITGB8/SNAI1/SH3PXD2B/HIF1A/CD44/TIMP1/CRIP1
GO:0071356	cellular response to tumor necrosis factor	191	-0.523409004438164	-1.6797485148234	8.64974356235308e-05	0.0146154454859639	0.0136574898352943	832	tags=23%, list=5%, signal=22%	NAIP/EDN1/CYBA/CD70/PID1/TRAF3/CTSK/ACOD1/DHX9/ZFP36/ACTN4/TCL1A/HSPA1A/GBP3/TNFRSF18/ZC3H12A/AKAP12/CCL2/TNFRSF4/TNFRSF21/EIF5A/HSPA1B/CD40/GBP1/CCL19/LIMS1/CIB1/THBS1/CCL5/BIRC3/CCL17/NFKB1/TRAF1/SPHK1/CCL20/TNF/CCL3L1/CCL3/NFKBIA/CCL4/CCL24/CCL22/CXCL8/TNFAIP3
GO:0030198	extracellular matrix organization	193	-0.522943453029405	-1.68278813734173	8.64974356235308e-05	0.0146154454859639	0.0136574898352943	858	tags=16%, list=6%, signal=15%	MMP19/MYO1E/FLOT1/ERO1A/PHLDB1/CTSK/NF1/MMP25/COLGALT1/APP/FURIN/ANXA2/SPINT2/MMP1/CFLAR/PDPN/QSOX1/TGFBI/MMP10/BCL3/ADAM8/FSCN1/ENG/SH3PXD2B/IL6/MMP14/SLC39A8/TNF/MMP9/MMP12
GO:0043062	extracellular structure organization	194	-0.522722493361108	-1.6887513787382	0.000137626012443223	0.0178465731484515	0.0166768362691299	858	tags=15%, list=6%, signal=15%	MMP19/MYO1E/FLOT1/ERO1A/PHLDB1/CTSK/NF1/MMP25/COLGALT1/APP/FURIN/ANXA2/SPINT2/MMP1/CFLAR/PDPN/QSOX1/TGFBI/MMP10/BCL3/ADAM8/FSCN1/ENG/SH3PXD2B/IL6/MMP14/SLC39A8/TNF/MMP9/MMP12
GO:0045229	external encapsulating structure organization	194	-0.52280436619826	-1.68901588403188	0.00013455060318345	0.0178465731484515	0.0166768362691299	858	tags=15%, list=6%, signal=15%	MMP19/MYO1E/FLOT1/ERO1A/PHLDB1/CTSK/NF1/MMP25/COLGALT1/APP/FURIN/ANXA2/SPINT2/MMP1/CFLAR/PDPN/QSOX1/TGFBI/MMP10/BCL3/ADAM8/FSCN1/ENG/SH3PXD2B/IL6/MMP14/SLC39A8/TNF/MMP9/MMP12
GO:1990266	neutrophil migration	102	-0.569434115626232	-1.6921632949326	0.000468983338900496	0.0396219863289268	0.0370250004395129	427	tags=28%, list=3%, signal=28%	IL23A/CXCL13/TREM1/S100A9/PPIA/CCL2/WDR1/ADAM8/CCR7/CCL19/S100A8/CCL5/TNFAIP6/IL1A/CCL17/CCL20/CD99/PDE4B/CXCL1/CCL3L1/CXCL5/CCL3/CXCL2/CXCL3/CCL4/IL1B/CCL24/CCL22/CXCL8
GO:0034446	substrate adhesion-dependent cell spreading	88	-0.598361615007207	-1.71231022814235	0.000616315845727943	0.0477302382747084	0.0446018046250485	644	tags=24%, list=4%, signal=23%	C1QBP/RAB1A/ITGAV/ACTN4/AXL/SRC/PXN/PDPN/NRP1/FLNA/ITGB7/LPXN/MERTK/CALR/P4HB/GBP1/CORO1C/LIMS1/CIB1/S100A10/FN1
GO:0001704	formation of primary germ layer	85	-0.615754677119368	-1.74115163151051	0.000306643673023033	0.0295548292925938	0.0276176857582004	773	tags=16%, list=5%, signal=16%	LAMB3/ITGB5/ITGAV/TXNRD1/KDM6B/ITGA5/DUSP5/DUSP4/SNAI1/MMP14/ETS2/INHBA/MMP9/FN1
GO:0150115	cell-substrate junction organization	89	-0.614750596763302	-1.76647388668273	0.000244734451097471	0.0252710981355463	0.0236147277374753	517	tags=17%, list=3%, signal=16%	ACVRL1/SRC/TLN1/NRP1/SDC4/CORO1C/ITGA5/LIMS1/ACTN1/THBS1/ACTG1/MMP14/VEGFA/S100A10/FN1
GO:0071621	granulocyte chemotaxis	104	-0.595533707580145	-1.77636537997994	0.000113950603491774	0.0164164216772004	0.0153404227331688	445	tags=27%, list=3%, signal=26%	CMKLR1/IL23A/CXCL13/TREM1/S100A9/PPIA/SLAMF1/CCL2/CCR7/CCL19/S100A8/THBS1/CCL5/TNFAIP6/CCL17/CCL20/PDE4B/CXCL1/CCL3L1/CXCL5/CCL3/CXCL2/CXCL3/CCL4/IL1B/CCL24/CCL22/CXCL8
GO:0031589	cell-substrate adhesion	274	-0.520475957337915	-1.78421941755162	9.63528520105865e-07	0.00130136788783603	0.00121607095159487	763	tags=17%, list=5%, signal=16%	CSF1/FMN1/ITGB5/ITGAE/C1QBP/RAB1A/ITGAV/NF1/ITGAM/ACTN4/ACVRL1/AXL/SRC/TLN1/PLAU/HPSE/ADAM9/PXN/PDPN/NRP1/FLNA/MYO1G/SDC4/ITGB7/LPXN/MERTK/CALR/P4HB/GBP1/CORO1C/ITGB8/ITGA5/CCR7/LIMS1/CIB1/ACTN1/THBS1/CD3E/ACTG1/CD63/MMP14/VEGFA/S100A10/CD44/MMP12/FN1
GO:0010810	regulation of cell-substrate adhesion	170	-0.566098022864602	-1.79889011572565	2.38259887885883e-05	0.00699230070974571	0.00653399692540234	763	tags=17%, list=5%, signal=16%	CSF1/FMN1/C1QBP/NF1/ACTN4/ACVRL1/SRC/TLN1/PLAU/PDPN/NRP1/FLNA/SDC4/CALR/P4HB/GBP1/CORO1C/ITGA5/CCR7/LIMS1/CIB1/THBS1/CD3E/ACTG1/MMP14/VEGFA/S100A10/MMP12/FN1
GO:0001952	regulation of cell-matrix adhesion	98	-0.616516750242194	-1.80056323625134	0.000196991719267935	0.0222311220427285	0.0207740040231643	763	tags=20%, list=5%, signal=20%	CSF1/FMN1/NF1/ACVRL1/SRC/TLN1/PLAU/NRP1/SDC4/CORO1C/CCR7/LIMS1/CIB1/THBS1/CD3E/ACTG1/MMP14/VEGFA/S100A10/MMP12
GO:1990868	response to chemokine	76	-0.674699007471678	-1.88411902819106	4.5563080900118e-05	0.00907356211068064	0.00847884400208963	467	tags=29%, list=3%, signal=28%	GPR35/CMKLR1/CXCL13/ZC3H12A/CCL2/CCR7/CCL19/CIB1/CCL5/CCL17/CCL20/CXCL1/CCL3L1/HIF1A/CXCL5/CCL3/CXCL2/CXCL3/CCL4/CCL24/CCL22/CXCL8
GO:1990869	cellular response to chemokine	76	-0.674699007471678	-1.88411902819106	4.5563080900118e-05	0.00907356211068064	0.00847884400208963	467	tags=29%, list=3%, signal=28%	GPR35/CMKLR1/CXCL13/ZC3H12A/CCL2/CCR7/CCL19/CIB1/CCL5/CCL17/CCL20/CXCL1/CCL3L1/HIF1A/CXCL5/CCL3/CXCL2/CXCL3/CCL4/CCL24/CCL22/CXCL8
GO:0007044	cell-substrate junction assembly	82	-0.673260435937562	-1.89838778441323	3.38467056225868e-05	0.00784882059903361	0.00733437702280759	517	tags=18%, list=3%, signal=18%	ACVRL1/SRC/TLN1/NRP1/SDC4/CORO1C/ITGA5/LIMS1/ACTN1/THBS1/ACTG1/MMP14/VEGFA/S100A10/FN1
GO:0001706	endoderm formation	40	-0.748215188135314	-1.9127820444758	0.000394272663470023	0.0348962598652198	0.0326090172794756	200	tags=25%, list=1%, signal=25%	LAMB3/ITGB5/ITGAV/ITGA5/DUSP5/DUSP4/MMP14/INHBA/MMP9/FN1
GO:0007160	cell-matrix adhesion	182	-0.601999021886275	-1.93715081102353	6.90938580936772e-07	0.00130136788783603	0.00121607095159487	763	tags=18%, list=5%, signal=17%	CSF1/FMN1/ITGB5/ITGAE/ITGAV/NF1/ITGAM/ACVRL1/SRC/TLN1/PLAU/HPSE/ADAM9/NRP1/SDC4/ITGB7/CORO1C/ITGB8/ITGA5/CCR7/LIMS1/CIB1/ACTN1/THBS1/CD3E/ACTG1/CD63/MMP14/VEGFA/S100A10/CD44/MMP12/FN1
GO:0002544	chronic inflammatory response	16	-0.884680056171254	-1.9386994877228	0.000541053416341618	0.0430987692788695	0.0402739009156543	592	tags=62%, list=4%, signal=60%	IL10/CXCL13/S100A9/NFKBIZ/S100A8/THBS1/CCL5/IDO1/TNF/TNFAIP3
GO:0035987	endodermal cell differentiation	35	-0.78480093040609	-1.94988543471983	0.000401558828564928	0.0349858129387194	0.0326927006808618	773	tags=23%, list=5%, signal=22%	LAMB3/ITGB5/ITGAV/ITGA5/MMP14/INHBA/MMP9/FN1
GO:0001755	neural crest cell migration	30	-0.808780937427882	-1.95465060754646	0.000178104089940302	0.0211299660746196	0.0197450222890144	1268	tags=37%, list=8%, signal=34%	ACVR1/SEMA7A/SEMA4B/NRP2/EDN1/ANXA6/NRP1/CORO1C/SEMA6B/HIF1A/FN1
GO:0090497	mesenchymal cell migration	30	-0.808780937427882	-1.95465060754646	0.000178104089940302	0.0211299660746196	0.0197450222890144	1268	tags=37%, list=8%, signal=34%	ACVR1/SEMA7A/SEMA4B/NRP2/EDN1/ANXA6/NRP1/CORO1C/SEMA6B/HIF1A/FN1
GO:0070098	chemokine-mediated signaling pathway	69	-0.709459681801492	-1.95730718403255	6.05665893059153e-05	0.0116454931713718	0.0108822002564167	467	tags=30%, list=3%, signal=30%	GPR35/CMKLR1/CXCL13/CCL2/CCR7/CCL19/CIB1/CCL5/CCL17/CCL20/CXCL1/CCL3L1/HIF1A/CXCL5/CCL3/CXCL2/CXCL3/CCL4/CCL24/CCL22/CXCL8
GO:0060512	prostate gland morphogenesis	16	-0.90744565840446	-1.98858832728615	9.84843271163559e-05	0.0161514296470824	0.0150927993568409	6	tags=12%, list=0%, signal=13%	NOTCH1/CRIP1
GO:0031649	heat generation	14	-0.927188778265601	-1.99732882167904	0.000158726399988527	0.019667964585245	0.018378846314461	127	tags=36%, list=1%, signal=35%	ARRDC3/IL1A/TNF/PTGS2/IL1B
GO:0071347	cellular response to interleukin-1	88	-0.716412381051219	-2.05013192169261	9.26068561823771e-07	0.00130136788783603	0.00121607095159487	457	tags=27%, list=3%, signal=27%	GBP3/ZC3H12A/AKAP12/CCL2/IRAK2/CD40/GBP1/CCL19/SIRPA/CCL5/CCL17/IL6/NFKB1/CCL20/CEBPB/CCL3L1/HIF1A/CCL3/CCL4/IL1B/CCL24/CCL22/IL1RN/CXCL8
GO:0070555	response to interleukin-1	108	-0.679547967932508	-2.0646428105353	1.16693677173245e-06	0.00130136788783603	0.00121607095159487	823	tags=31%, list=5%, signal=29%	TNIP2/CD38/EDN1/CYBA/GCLC/ACOD1/IL1R2/APP/SRC/GBP3/ZC3H12A/AKAP12/CCL2/IRAK2/CD40/GBP1/CCL19/SIRPA/CCL5/CCL17/IL6/NFKB1/CCL20/CEBPB/CCL3L1/HIF1A/CCL3/CCL4/IL1B/CCL24/CCL22/IL1RN/CXCL8
