	p_val	avg_logFC	pct.1	pct.2	p_val_adj
XRCC6	1.369926293695e-05	0.0939110166221868	0.399	0.264	0.242326262091709
CYB5R3	1.48287557791005e-05	0.0938877902463134	0.362	0.236	0.262305860976509
PDCD6IP	2.09225606119235e-05	0.0938616911480357	0.3	0.189	0.370099174664314
MGAT1	7.50716778223002e-05	0.0934576684821384	0.63	0.465	1
SNHG7	3.47336507229807e-05	0.0934472650094592	0.241	0.143	0.614403547638805
SNAPC1	0.000865163700136398	0.0934137628090794	0.087	0.039	1
VMP1	1.68428457588046e-06	0.0932751589759285	0.474	0.319	0.0297933098627494
TUBA4A	1.10525886240395e-07	0.0932069194762549	0.126	0.039	0.00195509240170635
AC064805.1	1.56138329954927e-07	0.0931663095146258	0.101	0.026	0.0027619309185727
CD300LF	1.74140202807524e-05	0.0931409933793855	0.217	0.122	0.308036604746229
SNRPD2	3.84348397326786e-05	0.0930941099550118	0.731	0.599	0.679873880031352
SMARCA2	5.72535142441136e-07	0.0930503742063978	0.208	0.099	0.0101275741346412
TMED4	4.89763488774457e-06	0.093001505345975	0.219	0.117	0.0866342635293137
RPS9	0.00105965547282712	0.0929265201973308	0.984	0.993	1
PSMB3	3.5226398666828e-05	0.0926517200192118	0.555	0.407	0.62311976601752
ERCC1	1.99047963737768e-05	0.0925566299361444	0.287	0.177	0.352095943055737
PSMA4	0.00027861980898879	0.0925511141707077	0.362	0.258	1
ERGIC3	6.83758809920057e-05	0.0924832314332618	0.407	0.286	1
TSPAN4	0.000407633915615519	0.0924314444589691	0.294	0.199	1
USP15	0.00027175226000729	0.0923114652552203	0.34	0.232	1
ZSCAN16-AS1	2.94581726413551e-06	0.0921911753564195	0.192	0.094	0.0521085615852931
PIK3CD	1.08286508179841e-05	0.0921911753564195	0.19	0.099	0.191548004319321
JOSD1	4.00009858714831e-05	0.0921578092130421	0.263	0.159	0.707577439080665
DUSP3	0.000163601996822372	0.0920939983484231	0.296	0.199	1
PABPC1	0.00145133143102243	0.0920837235753027	0.966	0.969	1
N4BP2L2	6.09772532508562e-05	0.0919641127348169	0.296	0.192	1
EIF4A2	7.6806185572876e-05	0.0919370780357792	0.405	0.284	1
NCOR1	0.000151822759325773	0.0917809059930518	0.322	0.218	1
RASSF1	9.97064263361305e-06	0.0917555404116081	0.182	0.092	0.176370697545981
ATP5F1E	0.00124685516247326	0.0916729934629843	0.998	1	1
HHEX	4.484703238146e-06	0.0916094206223449	0.184	0.09	0.0793299155795645
RPS27A	1.24180419266872e-06	0.0915830225124483	0.994	0.992	0.021966274364117
SYTL1	2.69928254650303e-06	0.0915400463907332	0.115	0.041	0.0477476089650921
MAN1B1	2.41074697061525e-07	0.0914877191360707	0.178	0.076	0.00426437031632132
NDUFA10	2.00428271951136e-05	0.0914628432047768	0.292	0.182	0.354537570254364
SRSF3	0.000388759044775096	0.0914628432047766	0.524	0.406	1
ATP5MPL	0.000155681671927955	0.0912273620863306	0.628	0.488	1
SMAP1	2.28900524646267e-05	0.0911951593378234	0.279	0.169	0.404902138046781
CHURC1	6.00827830587096e-05	0.0911683068519528	0.403	0.281	1
BST1	2.42875045800001e-05	0.0911489283214261	0.188	0.1	0.429621668515622
COX5A	0.000104157003654369	0.0911249163154219	0.65	0.491	1
SIVA1	1.99940412089194e-05	0.0910499734593148	0.397	0.268	0.353674594944575
LRRFIP1	4.7468362132445e-06	0.0910499734593146	0.729	0.535	0.083966785776082
CPNE1	1.11122901555789e-05	0.0909709189511902	0.231	0.13	0.196565300562036
SGK1	0.00429923020879231	0.0908180051111922	0.579	0.46	1
NSL1	1.12131793266105e-05	0.0906989559364836	0.209	0.113	0.198349929108413
ARHGEF6	5.26258897882007e-06	0.0905736468808126	0.176	0.085	0.0930899364463483
GIMAP1	5.59042559143803e-06	0.0905275921585836	0.247	0.136	0.0988890382869474
TMEM50A	8.89997689970049e-05	0.0904970428089206	0.49	0.368	1
HP1BP3	0.00034009924988138	0.0904808429796074	0.332	0.232	1
PRPF40A	5.67238102933074e-06	0.0904602966527763	0.389	0.25	0.100338748027832
GLRX2	6.67345314942886e-07	0.0904314354935041	0.156	0.064	0.0118046712760247
LNPEP	3.00065843613887e-05	0.0904092789476593	0.204	0.113	0.530786470768604
CDK2AP2	6.54479139481422e-05	0.0902132273485801	0.354	0.24	1
NEAT1	9.13405943624078e-08	0.0901349375457867	0.887	0.737	0.00161572377367663
AIMP1	3.21033724671282e-05	0.0901132525308329	0.239	0.141	0.567876555571031
SCIMP	8.94190235621203e-05	0.0900957889932436	0.35	0.236	1
SNRPG	4.14207499237282e-07	0.0899714186181068	0.583	0.383	0.00732691645400828
ADD3	2.23436107457615e-07	0.0899714186181066	0.164	0.066	0.00395236130481775
MXD3	1.21592591913797e-07	0.0899714186181066	0.105	0.028	0.00215085135836315
MIF4GD	9.60270644727427e-05	0.0899714186181065	0.257	0.161	1
FAM96B	4.20350488019953e-05	0.0899714186181065	0.498	0.355	0.743557978258495
TOMM20	7.86338637067077e-05	0.0898562046079556	0.439	0.312	1
SIK1B	3.64868207091221e-07	0.0898245649575152	0.202	0.092	0.00645415371523661
RPL22	0.000136754355046198	0.0897525164117927	0.99	0.99	1
RAB2A	0.000115761688920177	0.0897377464590809	0.417	0.297	1
ITSN2	0.00027553350320723	0.0897071829183264	0.302	0.209	1
CMC2	0.000247611352516649	0.0897032861590662	0.279	0.186	1
ATM	1.46532479761976e-05	0.0896819411229602	0.209	0.113	0.259201303450959
NMT1	5.82334507534521e-06	0.089522215945284	0.176	0.085	0.103009151037781
VPS29	0.000685833381681092	0.0895203586194803	0.439	0.335	1
VCL	3.87962832212199e-07	0.0895146933304232	0.162	0.066	0.00686267453900159
ZC3H15	4.19328078440425e-05	0.089484089173764	0.393	0.269	0.741749437953268
CCDC124	3.8684754627494e-05	0.0894336396323037	0.302	0.194	0.684294624605741
TCEA1	2.84783313184648e-05	0.0894138496044982	0.458	0.32	0.503753202692324
MRPS21	4.96573480168331e-06	0.0892759276894114	0.441	0.289	0.0878388829069761
SNX29	0.0001101233250531	0.0892558550813129	0.219	0.133	1
SORT1	1.38385051093981e-06	0.0892325933166744	0.198	0.095	0.0244789316880143
DEF6	6.56922489902037e-06	0.0892325933166744	0.198	0.102	0.116203019238771
HADHB	1.67424222879242e-05	0.0891624661673581	0.291	0.176	0.296156707851092
LAMTOR1	0.000195868513649356	0.0890891953584156	0.626	0.484	1
YPEL2	7.89325772465564e-06	0.0890687557013924	0.168	0.08	0.139623835891434
ARSA	2.12458642479258e-06	0.0889338434861129	0.196	0.095	0.037581809268156
NDUFAB1	0.000169441670284703	0.0888357001541794	0.427	0.305	1
DAD1	0.00015173717177279	0.0887802332479535	0.476	0.353	1
METTL26	1.25600353447128e-05	0.0886547627333598	0.314	0.194	0.222174465212625
SLC7A7	0.00029159980748014	0.0886547627333598	0.486	0.361	1
RPS3	6.00652779106465e-05	0.0886320899954369	0.998	0.992	1
HSPA9	0.00111927364928349	0.0885418258085122	0.304	0.218	1
STMP1	0.000307330921337117	0.0884515726483368	0.425	0.317	1
APLP2	8.55071924458706e-06	0.0884179249897901	0.632	0.442	0.1512536727175
IER2	1.68413592769967e-08	0.0883521542459087	0.808	0.657	0.000297906804250795
CMTM3	0.0011667001642911	0.088301218448256	0.304	0.22	1
MSRB2	4.40679588670461e-05	0.0882893324351216	0.245	0.146	0.779518124399179
CSF3R	0.00011920897528055	0.0880722949953117	0.387	0.264	1
SDF2	7.46804890654032e-06	0.087940371931225	0.219	0.118	0.132102317107792
PPP1R7	2.37096605995536e-05	0.0878594854149631	0.239	0.138	0.419400186345504
ZFHX3	0.000186903936776218	0.0878262622717186	0.209	0.126	1
WDR45B	0.000439064100947061	0.0878262622717186	0.215	0.138	1
FIBP	3.94525310737318e-05	0.0877438084458141	0.326	0.212	0.697875822163243
STAC3	6.01288552120741e-07	0.0877200105376491	0.18	0.079	0.0106361931984638
UFC1	0.000434988524970123	0.0876725670309959	0.415	0.305	1
PCBD1	0.000645430330791357	0.0875450078752646	0.294	0.204	1
HAX1	7.37581516528043e-06	0.0873011900622277	0.3	0.179	0.130470794458645
NR4A3	1.23460327226243e-09	0.0872478581510662	0.53	0.312	2.18388972830502e-05
GZF1	8.27789181905066e-06	0.0871938420936849	0.178	0.087	0.146427628387187
NDUFS6	9.76222274315031e-05	0.0871521328488247	0.451	0.319	1
AC025164.1	0.000494255704593958	0.0871484466817197	0.148	0.082	1
PLD4	0.000242674182987925	0.0870686589601452	0.204	0.12	1
NIN	1.4748360649362e-05	0.0870341481658759	0.247	0.143	0.260883751526564
DNAJC8	0.000112732006244663	0.0867995238030951	0.387	0.273	1
RNASEH2B	5.95812099494277e-05	0.0867939620523673	0.255	0.156	1
SMIM37	0.000509719046800744	0.0867490742616347	0.273	0.186	1
SSR1	0.000538526638695687	0.0866733028818917	0.366	0.264	1
PNISR	3.61486615120224e-05	0.0866100709154019	0.285	0.177	0.639433673486164
MTIF3	0.000744983747385854	0.0866100709154019	0.275	0.19	1
MYO1F	0.000411921694133283	0.0863245197998121	0.48	0.365	1
TBCB	2.31121942698861e-05	0.0862652753359784	0.407	0.273	0.408831604440016
IFI16	0.00214392485821126	0.0862392006165678	0.389	0.296	1
CXorf21	0.000360484744894972	0.0861336946096612	0.227	0.144	1
PTPRC	0.0197783330417776	0.0860828848784141	0.759	0.772	1
SRRM2	0.000175461685401128	0.0859228300921063	0.591	0.46	1
TIMM17B	1.4299970014761e-05	0.0859091246092276	0.294	0.179	0.252952169591108
IDH3G	0.0006185331422132	0.0858895115744042	0.3	0.21	1
DYNLT1	0.000122459306341403	0.0858580672973843	0.433	0.304	1
METAP2	1.51558283264694e-05	0.0857677376024583	0.289	0.174	0.268091447266918
TGFB1	1.61744870575832e-05	0.0857400278162836	0.532	0.366	0.286110501561589
SPTSSA	0.000128292343561819	0.0857350526300251	0.198	0.115	1
MAPKAPK3	0.00804825798166263	0.0857230053807131	0.322	0.253	1
TNFRSF1B	0.000266665264192317	0.0857167396576645	0.577	0.458	1
UQCR10	0.00232668504444797	0.0856931045617272	0.745	0.606	1
STX11	0.000121428764173325	0.0856092395629139	0.415	0.289	1
SH3KBP1	4.22990147186065e-05	0.085592306208747	0.336	0.22	0.748227271357431
EIF3E	0.000140639640670303	0.0855170682687263	0.518	0.378	1
AP2A1	0.000122896346463926	0.0854921278140606	0.243	0.151	1
QKI	0.000324892426655499	0.0854545336877624	0.368	0.264	1
DDT	0.000188558391216449	0.0853706875321698	0.48	0.351	1
FRY	3.05061493344394e-07	0.0852802450422266	0.134	0.048	0.00539623275576899
DHRS7	0.000139407955578939	0.0852649289788484	0.336	0.227	1
MRPS5	4.9913410025701e-05	0.0851981398654488	0.251	0.153	0.882918309944626
POLD4	0.00167143754830567	0.0851484861997568	0.543	0.43	1
ANKRD13D	0.000139547082487909	0.0851232699518888	0.225	0.138	1
CCDC57	5.43904512682663e-07	0.0851158996417092	0.134	0.049	0.00962112692484362
ZEB2	3.19556869681571e-05	0.0850776942164027	0.652	0.484	0.565264146779731
KRTCAP2	0.00117267440448765	0.0847308865277679	0.542	0.427	1
SPCS1	4.5621221704071e-06	0.0847296734986218	0.466	0.317	0.0806993790723312
SVBP	0.000184789743387983	0.0846716855232031	0.215	0.131	1
SNAP23	0.000118154809381529	0.08466770622352	0.344	0.233	1
MPPE1	2.79193570722282e-06	0.0846380726427441	0.164	0.074	0.0493865507250644
PPCS	7.47067539259907e-05	0.084638072642744	0.298	0.192	1
APIP	2.04122675377107e-05	0.0846049320770316	0.239	0.136	0.361072600474564
PNPLA2	8.30639147316446e-05	0.084455528810974	0.237	0.144	1
RXRA	0.00181396962096097	0.0844370784940893	0.279	0.199	1
RNF138	2.96837674408135e-05	0.0843426080224826	0.186	0.099	0.525076162260551
KCNE3	0.000203940614906661	0.0843426080224826	0.172	0.097	1
STAT6	0.000621744306432013	0.0842661733487853	0.342	0.248	1
TPM1	7.45717708102752e-07	0.0842184679771514	0.136	0.051	0.0131910005386296
SON	0.000287899420384304	0.0841673736460563	0.7	0.591	1
BRK1	0.000224037374775329	0.0841183606999452	0.7	0.562	1
S100Z	8.00397250980389e-08	0.084118360699945	0.126	0.039	0.00141582269725921
SKAP2	0.00177215518506647	0.0841077321373837	0.374	0.286	1
PPP1R17	1.35391511290744e-08	0.0840813492335038	0.061	0.003	0.000239494044322198
PHIP	0.00191675842364211	0.0839291041621441	0.273	0.195	1
MEF2A	0.000226767202226102	0.0839119660547048	0.312	0.21	1
TNRC6B	9.37530810558896e-06	0.0837985595110256	0.247	0.14	0.165839825079763
AAMP	0.000116236436591701	0.0837018056045113	0.221	0.133	1
NUP58	0.000860251009492837	0.0837018056045113	0.208	0.133	1
RSL1D1	0.00011078552049642	0.0836714220116488	0.383	0.266	1
VAMP2	3.63873843506147e-06	0.0836067964360551	0.17	0.079	0.0643656441778024
RSBN1L	0.000106514020469961	0.0836019703326267	0.204	0.118	1
HTATIP2	0.000117886701106597	0.083597557493914	0.249	0.156	1
MICU1	0.000292200351640601	0.0835497055044583	0.217	0.136	1
CREBRF	2.10503745434692e-05	0.0834989041124893	0.192	0.102	0.372360075299426
GSTM1	2.69819945419543e-10	0.0834989041124891	0.101	0.015	4.7728450145263e-06
LGMN	0.589710766848866	0.0834755459026613	0.312	0.342	1
H2AFY	0.00358817323574408	0.0834422131631841	0.644	0.529	1
PHKG2	3.39938404181708e-05	0.083392447520064	0.18	0.095	0.601317043157023
DEDD2	6.57301784781318e-05	0.083392447520064	0.168	0.089	1
CCDC88C	4.9665294626751e-07	0.0833872907410914	0.123	0.041	0.00878529396652598
CD163	0.0210733287672666	0.0833707345867545	0.263	0.205	1
HES1	0.000265213622448994	0.0833300279827288	0.253	0.159	1
CLIC1	0.000941097626402718	0.0832960437811312	0.955	0.931	1
HGF	3.6743260354961e-08	0.0832717604431423	0.113	0.03	0.000649951532418904
CKLF	0.00011541835386605	0.0832408728892796	0.46	0.333	1
PPP1CB	0.00121941835347872	0.0830906575258841	0.403	0.302	1
FGD4	0.000419799233796886	0.0829367187298343	0.206	0.128	1
TRIM8	0.00124258063764973	0.0829367187298343	0.202	0.131	1
LRP1	1.4125347860261e-06	0.0829255917849038	0.486	0.323	0.0249863278300157
EIF4B	1.24931552515474e-05	0.0828994915188661	0.457	0.312	0.220991423244621
NOSIP	2.31480642515257e-05	0.0828942482440215	0.241	0.14	0.409466108545238
RPL7A	0.00109561295242958	0.0828612906971418	0.996	0.993	1
PPM1N	1.28119557522285e-09	0.0828029291394941	0.077	0.007	2.26630685301169e-05
DNTTIP2	0.000566598246059146	0.0827356909481762	0.265	0.177	1
CCDC107	0.000146539334457937	0.082664568710356	0.259	0.164	1
TEX264	5.50986614682439e-05	0.0825892158706486	0.225	0.131	0.974640222711767
ORAI3	0.000186168550654409	0.0825892158706486	0.225	0.14	1
NAA10	0.000428515323550855	0.0825561304026102	0.287	0.195	1
S100A12	0.915929362885354	0.0825074503619042	0.174	0.179	1
FMC1	8.74231498236508e-07	0.0823336291699891	0.14	0.054	0.0154642809723056
NDUFV1	4.99245038427318e-06	0.0823013278633985	0.308	0.186	0.0883114548474082
RBMX	0.00220785123785411	0.0822882773532631	0.31	0.232	1
MAP1LC3B	0.00190580301766841	0.0822642513731688	0.532	0.417	1
CTNNBIP1	2.59965406422663e-05	0.0822263694762914	0.184	0.097	0.459852807421049
C3	0.00151597224744027	0.0821649777252772	0.089	0.043	1
TSC22D3	0.0162775430278622	0.0821188858470847	0.451	0.389	1
AIP	0.000100408332640002	0.0820673353131462	0.257	0.161	1
TAF12	2.62900154901319e-05	0.0820337023851612	0.204	0.112	0.465044084004943
ADA	2.29543058165627e-05	0.0819331558780254	0.156	0.076	0.406038715589178
DXO	6.65911594905469e-09	0.0818873002181477	0.097	0.018	0.000117793102022829
ANAPC16	0.000840025852991832	0.0818685030490007	0.391	0.289	1
NDUFS2	0.000109099130574433	0.0817164153832795	0.279	0.177	1
NR1H2	0.000193311063493037	0.0816925624129872	0.292	0.194	1
DDX21	2.38353423642494e-05	0.0815780839722345	0.52	0.365	0.421623371081208
SCLT1	0.000133048576911417	0.0815300935703059	0.2	0.117	1
SQSTM1	0.0159711729392422	0.081364747297775	0.719	0.598	1
MIER1	0.00010118070268719	0.0813305262678388	0.235	0.143	1
XRN2	0.000850249250760586	0.081291884898384	0.35	0.256	1
HSPH1	3.43453639110881e-05	0.0812918848983838	0.417	0.287	0.607535142223237
ZNF385A	0.00153220210561088	0.0812618106149013	0.439	0.345	1
CCNT1	5.24372932435305e-05	0.0812312696536312	0.184	0.1	0.92756328018481
TMEM123	0.000192830594660895	0.0812122385282251	0.411	0.292	1
CTDSP1	0.000224722847557964	0.0811937523604995	0.206	0.123	1
BMP2K	0.000575172570599496	0.0809903565241641	0.235	0.153	1
FKBP8	4.60181172345488e-05	0.0809742687492639	0.53	0.376	0.814014475761934
PHF20	6.17679727198013e-05	0.0809480028284449	0.302	0.192	1
PPP2R1A	2.8295765048203e-05	0.0808964886804406	0.356	0.232	0.500523787937663
RSL24D1	0.000129745671368983	0.0808726222913048	0.37	0.253	1
SAFB	0.000448457129334488	0.0808517482575584	0.239	0.156	1
PIP4P1	6.67363410404135e-06	0.0805802785696227	0.188	0.094	0.118049913666387
MGMT	9.79740885339828e-06	0.0805706443334009	0.198	0.102	0.173306365207762
CASP4	9.55759508122811e-05	0.0805706443334009	0.407	0.282	1
EFR3A	1.94706148961583e-05	0.080552196701615	0.231	0.13	0.344415706898144
TMPO	3.7904812432678e-05	0.0805347679633683	0.229	0.131	0.670498227121641
NBPF14	9.52282398061347e-06	0.0804294711842993	0.405	0.268	0.168449233393072
COA5	4.84979088770901e-05	0.0804090066581593	0.192	0.105	0.857879510126847
ETF1	0.00342300639718456	0.0803260230414485	0.356	0.273	1
NSMF	7.67759592268313e-07	0.0802726384019049	0.115	0.038	0.0135808994276342
RBP7	2.49159815648177e-06	0.0802517159301234	0.162	0.071	0.044073879790006
ZNF581	3.64713899215567e-05	0.0802517159301234	0.182	0.097	0.645142416322417
CHD6	8.77562587336153e-07	0.0800944080098611	0.13	0.048	0.0155232046073892
SDCCAG8	0.000270725868955193	0.0800773449729081	0.231	0.146	1
CCNDBP1	5.42320500142499e-06	0.0797598054479101	0.202	0.102	0.0959310732702067
OXR1	1.52643137372639e-05	0.0797524629176499	0.154	0.072	0.270010445698462
AKAP13	0.000526806979068803	0.0796961361884681	0.49	0.374	1
STMN1	1.59352501114915e-07	0.0796708011965361	0.225	0.103	0.00281878639222173
NDUFA7	4.60759255429162e-06	0.0796026621282577	0.225	0.118	0.0815037046928644
TMEM154	5.77141860495362e-05	0.079598033173684	0.188	0.102	1
GRSF1	8.37475037271294e-05	0.0794806511344951	0.279	0.176	1
RBX1	0.00107574570211205	0.0794747538127638	0.536	0.414	1
TMEM205	0.000393395847904176	0.0794560746185836	0.241	0.156	1
IL16	1.70222445004811e-05	0.0794427282948282	0.217	0.118	0.30110648296901
THYN1	7.65185892762791e-06	0.0794212077229541	0.174	0.084	0.13535373257081
BCLAF1	0.000127115846324473	0.0793251351903525	0.281	0.179	1
SH3TC1	0.0012573242271011	0.0792823091881104	0.202	0.131	1
CNTRL	2.89986876986663e-05	0.0792729946019342	0.204	0.112	0.512957786701708
KNOP1	3.40160534105851e-06	0.0792328514917409	0.134	0.054	0.060170996877984
KCNQ1OT1	0.00585203776687842	0.0792328514917409	0.093	0.051	1
RPS25	0.00112879185654907	0.0791931924012772	0.984	0.984	1
FEM1C	2.85418543274889e-05	0.0790593851671241	0.126	0.056	0.504876861198951
KRAS	0.000381171274608503	0.079059385167124	0.296	0.202	1
FGD2	0.000818328178572007	0.079059385167124	0.312	0.223	1
SLC35A1	2.69409794782486e-08	0.0790317985797211	0.105	0.025	0.000476558985990739
ADI1	7.20400482480103e-05	0.0790246237175681	0.277	0.172	1
ACTB	0.000338049787880269	0.0790093993736023	1	1	1
PFKL	0.000355855594308438	0.0789639486243993	0.364	0.256	1
SNU13	0.000242439458527581	0.0787508076164148	0.49	0.356	1
UBE2A	0.000137613534333454	0.0786718633641733	0.346	0.232	1
RAB11A	1.4846734206504e-05	0.0786232240490052	0.318	0.194	0.262623881378849
LRPAP1	3.04635640116861e-05	0.0784515747852452	0.433	0.291	0.538869983802715
TMA7	0.00186259061924852	0.0784149410584003	0.962	0.924	1
RBM39	0.000165909691929565	0.0783736081549234	0.542	0.397	1
TMC6	0.000128738981019076	0.0783325200794673	0.204	0.118	1
HNMT	0.00268922867397963	0.0783287257402421	0.366	0.278	1
LSM5	5.84939568742955e-05	0.0783094788702637	0.291	0.182	1
RER1	0.00100134176031386	0.078193851882796	0.393	0.294	1
LTC4S	2.427834578222e-07	0.078155857240036	0.089	0.02	0.0042945965854169
RAP1GAP2	2.89663332073163e-06	0.078155857240036	0.099	0.031	0.0512385468104219
EIF3L	0.000312328135766892	0.0781369609711038	0.583	0.44	1
HK3	0.000227322986588634	0.0780090362929797	0.204	0.122	1
SNRPD3	9.63115928585781e-05	0.0778988373838373	0.379	0.259	1
CALML4	2.13291838150726e-09	0.0777612547111752	0.087	0.011	3.77291932504819e-05
UQCRH	0.00212839509470289	0.0777367586162597	0.719	0.594	1
FCGR1B	1.97436524424669e-05	0.0777201168375861	0.15	0.071	0.349245468054796
IFI35	0.000829332036859238	0.0777111371138024	0.263	0.177	1
PSMD7	0.000169696328996093	0.0776795575895918	0.346	0.235	1
FUCA2	0.000387590227486794	0.0776509342300661	0.269	0.179	1
IQGAP1	0.00265924703055401	0.077650934230066	0.518	0.414	1
LSM10	0.000402592131155078	0.0776215703974965	0.312	0.215	1
RBM25	0.000201267427741178	0.0775362881995592	0.34	0.233	1
DOK3	0.00131808461035459	0.0775287371259852	0.261	0.181	1
GNB2	0.000175234171255499	0.0774412832980985	0.739	0.54	1
NAPRT	0.000349802911468926	0.077428093003517	0.241	0.156	1
CPNE3	0.00189745836094672	0.0773408278610972	0.217	0.144	1
MCUB	3.3261363866016e-05	0.0773270475875585	0.32	0.205	0.588360265425956
VTI1B	0.000626204112653227	0.0773145925037046	0.348	0.253	1
PDCD6	0.0019007824115759	0.0771738282894664	0.36	0.271	1
TRANK1	1.06536478669213e-07	0.0771130781115364	0.121	0.036	0.00188452377117971
ATP2B1-AS1	1.45169619163982e-05	0.0770680137821988	0.437	0.296	0.256790539339167
PTTG1IP	0.000284445544593052	0.0770680137821988	0.516	0.379	1
PRPF38B	9.21926648721025e-05	0.0770680137821988	0.275	0.174	1
DPY30	3.67983860245583e-06	0.0770267247382407	0.221	0.115	0.0650926650388411
RTN1	3.48682881431515e-05	0.0770242587230131	0.142	0.067	0.616785148964208
AGPAT3	3.99975443499801e-05	0.0769842230912956	0.196	0.107	0.707516562006799
SNX18	0.000786726696648526	0.0769049680882818	0.2	0.126	1
TMSB10	0.000601131124382731	0.0768852374085824	1	0.998	1
NFE2L2	0.000351973177059692	0.0767609827696549	0.666	0.517	1
BPTF	9.82364818979737e-06	0.0766705574971573	0.249	0.14	0.173770512829326
VNN2	7.48590804481511e-06	0.0766221822991119	0.109	0.039	0.132418227404735
DELE1	0.000441448670616115	0.0763617843944757	0.196	0.12	1
AKR7A2	0.000282519746233496	0.0762412258062045	0.245	0.158	1
CPPED1	0.00480269525424541	0.0762242208832789	0.352	0.273	1
MRPL55	2.84420607801218e-05	0.0761897351517471	0.251	0.146	0.503111613139574
EIF2AK2	0.000288384292705017	0.0761367830733657	0.202	0.12	1
COA6	0.000156115514167072	0.0760823064574396	0.259	0.164	1
POLR3GL	0.000314062573388609	0.0760823064574395	0.196	0.117	1
COA3	0.000609417557652069	0.0760823064574395	0.294	0.204	1
HECA	1.97257771984676e-06	0.0760823064574394	0.17	0.076	0.0348929272863693
NCOA7	8.54772319006127e-06	0.0760823064574394	0.158	0.072	0.151200675508994
RNF135	9.06547643476679e-05	0.0760823064574394	0.16	0.084	1
KIAA0513	0.000121720488732275	0.0760823064574394	0.162	0.087	1
LSM8	1.84362157035311e-05	0.075981484760525	0.3	0.186	0.326118219579762
NDUFAF3	0.00043812623441175	0.0759449343849657	0.393	0.282	1
PPM1M	0.000175955258065032	0.0759229227408051	0.245	0.153	1
RBM6	8.05937510532052e-05	0.0758576883073487	0.2	0.113	1
PCMT1	0.000651371253336746	0.0757630726159415	0.245	0.163	1
TMEM258	0.00154944382368342	0.0757365956253904	0.704	0.586	1
HPS3	0.000155938433636377	0.0756256854449394	0.174	0.097	1
IP6K2	7.85338507620959e-07	0.0756051502990366	0.134	0.049	0.0138918528613071
NUDT1	0.000160232810102784	0.0755631226027784	0.267	0.169	1
LMBRD1	0.000736331725956729	0.0755190213639675	0.174	0.105	1
SSBP2	2.42437760442445e-07	0.075466732415225	0.097	0.025	0.00428848154446641
DPM3	0.000233716907368194	0.0754419649200842	0.253	0.161	1
AZI2	0.00103474114740579	0.0754419649200842	0.225	0.148	1
CWC25	0.000248407361309776	0.0753488997505647	0.184	0.107	1
NEDD8	0.00132635838515733	0.0753473365581192	0.593	0.468	1
DHPS	5.53805644902271e-05	0.0751782494402759	0.19	0.103	0.979626805267626
MIIP	0.000199193384004832	0.0751189668057384	0.247	0.156	1
MKRN1	0.00237474668380465	0.0750004734178428	0.265	0.189	1
MAFB	6.67946311610949e-05	0.0749591425643545	0.54	0.397	1
XPO1	0.000469627589845376	0.0749567536118266	0.227	0.144	1
ABRACL	0.000423851814983031	0.0748796604916792	0.449	0.33	1
NDUFB11	0.000610545561410437	0.0747039464873183	0.603	0.478	1
TMEM107	0.000364591329950861	0.0745841788364175	0.15	0.082	1
ALDH1A1	0.0113210035262512	0.0744903115794708	0.128	0.082	1
SNRPB2	0.000230517308270859	0.0744464815348451	0.292	0.192	1
NRBF2	0.000891542989800896	0.0744368721653251	0.304	0.213	1
AKAP9	0.00359128813730077	0.0744368721653251	0.296	0.22	1
C19orf70	0.000524188522146619	0.0744027400261583	0.385	0.276	1
UQCRC2	0.000130839380404258	0.074279318857937	0.336	0.223	1
CSKMT	1.86388188677006e-07	0.0742432818479238	0.107	0.03	0.00329702066950755
ARGLU1	0.00208074090114497	0.0742105467102581	0.283	0.202	1
HNRNPH3	0.000294111431161304	0.0740559633122071	0.291	0.192	1
OXA1L	0.000159446851102739	0.0739830690453089	0.342	0.232	1
CCDC12	9.65642968373269e-05	0.0739710772716655	0.209	0.122	1
RPL26L1	0.000227193898132619	0.0739710772716655	0.206	0.123	1
LRCH4	0.000119282422114023	0.0739686842373099	0.178	0.099	1
RTN3	0.000410683409790911	0.0739083400465124	0.338	0.235	1
SIRT1	4.50108991925426e-05	0.0738735481347587	0.125	0.056	0.796197795816887
C6orf48	5.63428721335635e-05	0.0737937140865246	0.176	0.094	0.996649065170604
GADD45B	0.000101821546861735	0.0737147013220678	0.63	0.463	1
MED29	0.000282988762846729	0.0735776088424301	0.261	0.171	1
FOXP1	0.000152502477949378	0.0735516344791254	0.211	0.125	1
ARL6IP4	6.53996733845979e-05	0.0734901924343149	0.66	0.481	1
SSBP1	6.69492788106286e-05	0.0734769664081402	0.37	0.246	1
PCGF5	0.00111692067705761	0.0734172407356022	0.259	0.176	1
USP8	0.000444436203634374	0.0734003330641684	0.245	0.159	1
SF3B5	0.00013655757245546	0.0733933166773972	0.457	0.325	1
IQCN	3.44222198969993e-10	0.0733851117848195	0.081	0.007	6.0889464775802e-06
ZRSR2	5.59365216693901e-05	0.0733437759768434	0.156	0.079	0.989461131809841
USP16	0.000602121607108952	0.0733079268728881	0.221	0.141	1
IGFLR1	0.000616530191379195	0.0732292374750331	0.306	0.212	1
THEMIS2	0.00171801520021396	0.0731643003017254	0.462	0.353	1
ARRB1	0.000824935812151751	0.0730427064493607	0.209	0.135	1
NELFE	0.00063819622518405	0.0730006399200314	0.249	0.164	1
